19位	🍶🍷🍸🍺	1000000000000001661	14072885
20位	10/4ラウンジ	400000000000004740	13980174
※04/21 21:57 集計時点 BY SKDN
1位	これで台湾行けるワン	1500000000000005246	191239054
2位	765飯店	1000000000000000962	64612892
3位	アイドルと機関銃🍬🍬💥	400000000000000749	62936568
4位	新月会	700000000000004707	42921288
5位	TrySail	1500000000000003422	41175351
6位	HHV(仮)	500000000000000502	38047046
7位	7144プロ	1100000000000000441	37385406
8位	プロジェクトイオリー	200000000000000623	36741119
9位	鳩の王子	1100000000000004878	26062709
10位	765PRO	600000000000000108	25777554
11位	杏奈ちゃんかわいい✈	1500000000000004612	22931107
12位	Starlight*	1500000000000005236	22013786
13位	スピカ	5183	19864035
14位	こう○たん	300000000000004806	17904086
15位	ホワイトボードフェスタ	1000000000000005146	17778376
16位	いち◯いち	500000000000005285	17629709
17位	R-Gray	1500000000000004429	16854134
18位	二階堂精肉店-台湾店	1300000000000005105	16633486
19位	🍶🍷🍸🍺	1000000000000001661	14072885
20位	10/4ラウンジ	400000000000004740	13980174
※04/21 21:56 集計時点 BY SKDN
1位	これで台湾行けるワン	1500000000000005246	191239054
2位	765飯店	1000000000000000962	64612892
3位	アイドルと機関銃🍬🍬💥	400000000000000749	62936568
4位	新月会	700000000000004707	42921288
5位	TrySail	1500000000000003422	41175351
6位	HHV(仮)	500000000000000502	38047046
7位	7144プロ	1100000000000000441	37385406
8位	プロジェクトイオリー	200000000000000623	36741119
9位	鳩の王子	1100000000000004878	26062709
10位	765PRO	600000000000000108	25777554
11位	杏奈ちゃんかわいい✈	1500000000000004612	22931107
12位	Starlight*	1500000000000005236	22013786
13位	スピカ	5183	19864035
14位	こう○たん	300000000000004806	17904086
15位	ホワイトボードフェスタ	1000000000000005146	17778376
16位	いち◯いち	500000000000005285	17629709
17位	R-Gray	1500000000000004429	16854134
18位	二階堂精肉店-台湾店	1300000000000005105	16633486
19位	🍶🍷🍸🍺	1000000000000001661	14072885
20位	10/4ラウンジ	400000000000004740	13980174
※04/21 21:55 集計時点 BY SKDN
1位	これで台湾行けるワン	1500000000000005246	191239054
2位	765飯店	1000000000000000962	64612892
3位	アイドルと機関銃🍬🍬💥	400000000000000749	62936568
4位	新月会	700000000000004707	42921288
5位	TrySail	1500000000000003422	41175351
6位	HHV(仮)	500000000000000502	38047046
7位	7144プロ	1100000000000000441	37385406
8位	プロジェクトイオリー	200000000000000623	36741119
9位	鳩の王子	1100000000000004878	26062709
10位	765PRO	600000000000000108	25777554
11位	杏奈ちゃんかわいい✈	1500000000000004612	22931107
12位	Starlight*	1500000000000005236	22013786
13位	スピカ	5183	19864035
14位	こう○たん	300000000000004806	17904086
15位	ホワイトボードフェスタ	1000000000000005146	17778376
16位	いち◯いち	500000000000005285	17629709
17位	R-Gray	1500000000000004429	16854134
18位	二階堂精肉店-台湾店	1300000000000005105	16633486
19位	🍶🍷🍸🍺	1000000000000001661	14072885
20位	10/4ラウンジ	400000000000004740	13980174
※04/21 21:54 集計時点 BY SKDN
1位	これで台湾行けるワン	1500000000000005246	191239054
2位	765飯店	1000000000000000962	64612892
3位	アイドルと機関銃🍬🍬💥	400000000000000749	62936568
4位	新月会	700000000000004707	42921288
5位	TrySail	1500000000000003422	41175351
6位	HHV(仮)	500000000000000502	38047046
7位	7144プロ	1100000000000000441	37385406
8位	プロジェクトイオリー	200000000000000623	36741119
9位	鳩の王子	1100000000000004878	26062709
10位	765PRO	600000000000000108	25777554
11位	杏奈ちゃんかわいい✈	1500000000000004612	22931107
12位	Starlight*	1500000000000005236	22013786
13位	スピカ	5183	19864035
14位	こう○たん	300000000000004806	17904086
15位	ホワイトボードフェスタ	1000000000000005146	17778376
16位	いち◯いち	500000000000005285	17629709
17位	R-Gray	1500000000000004429	16854134
18位	二階堂精肉店-台湾店	1300000000000005105	16633486
19位	🍶🍷🍸🍺	1000000000000001661	14072885
20位	10/4ラウンジ	400000000000004740	13980174
※04/21 21:53 集計時点 BY SKDN
1位	これで台湾行けるワン	1500000000000005246	191239054
2位	765飯店	1000000000000000962	64612892
3位	アイドルと機関銃🍬🍬💥	400000000000000749	62936568
4位	新月会	700000000000004707	42921288
5位	TrySail	1500000000000003422	41175351
6位	HHV(仮)	500000000000000502	38047046
7位	7144プロ	1100000000000000441	37385406
8位	プロジェクトイオリー	200000000000000623	36741119
9位	鳩の王子	1100000000000004878	26062709
10位	765PRO	600000000000000108	25777554
11位	杏奈ちゃんかわいい✈	1500000000000004612	22931107
12位	Starlight*	1500000000000005236	22013786
13位	スピカ	5183	19864035
14位	こう○たん	300000000000004806	17904086
15位	ホワイトボードフェスタ	1000000000000005146	17778376
16位	いち◯いち	500000000000005285	17629709
17位	R-Gray	1500000000000004429	16854134
18位	二階堂精肉店-台湾店	1300000000000005105	16633486
19位	🍶🍷🍸🍺	1000000000000001661	14072885
20位	10/4ラウンジ	400000000000004740	13980174
※04/21 21:52 集計時点 BY SKDN
1位	これで台湾行けるワン	1500000000000005246	191239054
2位	765飯店	1000000000000000962	64612892
3位	アイドルと機関銃🍬🍬💥	400000000000000749	62936568
4位	新月会	700000000000004707	42921288
5位	TrySail	1500000000000003422	41175351
6位	HHV(仮)	500000000000000502	38047046
7位	7144プロ	1100000000000000441	37385406
8位	プロジェクトイオリー	200000000000000623	36741119
9位	鳩の王子	1100000000000004878	26062709
10位	765PRO	600000000000000108	25777554
11位	杏奈ちゃんかわいい✈	1500000000000004612	22931107
12位	Starlight*	1500000000000005236	22013786
13位	スピカ	5183	19864035
14位	こう○たん	300000000000004806	17904086
15位	ホワイトボードフェスタ	1000000000000005146	17778376
16位	いち◯いち	500000000000005285	17629709
17位	R-Gray	1500000000000004429	16854134
18位	二階堂精肉店-台湾店	1300000000000005105	16633486
19位	🍶🍷🍸🍺	1000000000000001661	14072885
20位	10/4ラウンジ	400000000000004740	13980174
※04/21 21:51 集計時点 BY SKDN
